member_id,loan_status,emp_title,emp_length,home_ownership,annual_inc,pymnt_plan,desc,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,revol_util_percent,policy_code
M1401413,Fully Paid,Goodyear Tire & Rubber,8 years,MORTGAGE,62400,n,"I am wanting to consolidate my debt into 1 payment and have peace of mind that it will be paid in 5 years, othrwise I will be paying on it for over 20 years.  As you can see, I have NEVER been late in paying any of my obligations.  With lending the way it is today, I really don't want the hassle of going to a bank unless I just have to.  I am just wanting someone to see that I do pay my debt and have a proven track record to back it up.  Just trying to get out of debt for my family and so we can start saving money for the future.  Thank you in advance for you wanting to assist. With the money, I want to pay-off the following creditors:  Chase $4700, USAA $2971, M&amp;M $874, Goodyr $4800, Ashley Furniture $3393.",296xx,SC,19.63,0,10/1/1999,0,44,NA,7,0,66.8,28,FALSE,0,NA,67%,1
M1401414,Fully Paid,HyTrust Inc.,< 1 year,MORTGAGE,70000,n,Consolidating three cards into one lower monthly payment. Prefer to give interest to fellow investors instead of larger banks.,950xx,CA,12.22,0,12/1/2002,0,32,NA,22,0,26.2,37,FALSE,0,NA,26%,1
M1401415,Fully Paid,Volunteers of America,3 years,MORTGAGE,24780,n,"Funds to be used for flooring upgrades, paint and fixtures.",923xx,CA,3.15,1,4/1/1988,0,19,NA,6,0,41.7,17,FALSE,0,NA,42%,1
M1401416,Fully Paid,"Wagner & Company, CPA",1 year,MORTGAGE,38000,n,"I'm a good borrower, because I pay my bills on time and I need to borrow this money so I can pay off high interest credit cards. I work as as Staff Accountant and my job is stable. I just want to say Thank you to everyone who has or is thinking about investing in this loan.",958xx,CA,22.45,1,10/1/2000,1,13,NA,9,0,82.3,18,FALSE,0,NA,82%,1
M1401417,Current,at&t,8 years,RENT,90000,n,please allow me to consolodate my debt thank you have a good day null,349xx,FL,20.47,1,12/1/1999,0,3,NA,13,0,57.6,27,FALSE,0,NA,58%,1
M1401418,Fully Paid,NORC at the University of Chicago,6 years,MORTGAGE,64500,n,"I am a previous Lending Club borrower (Loan #188937) and paid the loan on time, in full.  Loan amount will be used to pay off three balances: 1) Revolving credit balance of $4000 2) Personal Loan through Citibank of $9000 3) Car loan of $13,500  Remaining balance will be paid off with cash reserve. I have no difficulty making these payments now, and am in fact accelerating the repayment schedule on the car payment (3 years on this loan versus 5 years remaining on car loan). This loan is merely to consolidate my payments into one, and I'd rather pay interest to the investors on Lending Club than to the banks. Thanks for your interest in funding my loan. Some additional information per questions received from potential lenders:  1) I am a research project manager for a Health Care research department. 2) I am not the sole wage earner. Our HH has a total gross annual income of $185,000. 3) The total minimum payments across the three loans currently are ~$700. (Citibank $350, 100; Harris Car loan: $250). Plus I've been making additional payments to my Sallie Mae student loans, which I can start doing to this loan instead. 4) My only other significant expenses are a Sallie Mae loan ($365/mo) and my portion of the mortgage ($650/mo). My net monthly is approximately $4000, leaving roughly $2100 for other living expenses (food, gas,etc, utilities). I should have no problem making these payments and continuing to save some money on the side as well. 5) We do not have a second mortgage or HELOC. My remaining portion of the mortgage is approximately $70k. My monthly mortgage payment is $650.",601xx,IL,19.11,0,7/1/1998,2,NA,NA,17,0,12.4,44,FALSE,0,NA,12%,1
M1401419,Fully Paid,precision plumbing,6 years,MORTGAGE,54996,n,NA,786xx,TX,11.78,0,11/1/1998,0,25,NA,10,0,70.1,27,FALSE,0,NA,70%,1
M1401420,Fully Paid,Aspen Tire @ auto,2 years,RENT,30996,n,The purpose of this loan is to consolidate my debt. I feel I am a good borrower because I have always had a stable job and make enough to handle my loan agreement without any problems. I am able to pay my debts without a loan but feel that this will help me save in the lobg run with a lower interesy rate. Thankyou,804xx,CO,19.43,0,10/1/2006,2,NA,NA,3,0,89.8,4,FALSE,0,NA,90%,1
M1401421,Fully Paid,"FC Background, LLC",10+ years,MORTGAGE,165000,n,"I should be considered a good, low risk borrower for the following reasons: I was a Naval Officer for almost ten years and understand commitment and responsibility. Although I encountered a rough financial situation several years ago; thru hard work and sacrifice, all debts were paid and commitments met. I have stable employment, having worked at the same company for eleven years. And, the repayment structure is well within my ability to pay.  These funds will be used for repairs and upgrades to a rental property. This property was previously my primary residence; it is not a vacation property. There is a two-year lease signed and executed; the monthly rent more than covers the mortgage, insurance, and tax payments. I need to replace the HVAC; remove and replace some rotted exterior wood; make repairs to the privacy fence; and repaint the interior and exterior. null",750xx,TX,4.44,0,9/1/1988,2,27,NA,4,0,89.5,19,FALSE,0,NA,90%,1
M1401422,Fully Paid,6th Avenue Outfitters,4 years,RENT,45000,n,NA,995xx,AK,19.39,0,6/1/2001,0,NA,NA,10,0,68.2,15,FALSE,0,NA,68%,1
M1401423,Fully Paid,Stanislaus County,10+ years,MORTGAGE,80000,n,I am a lender seeking to be a borrower with the main purpose being to make funds available to other borrowers.  I have an excellent credit record and am willing to answer any questions related to this loan.,953xx,CA,1.14,0,7/1/1987,0,NA,NA,11,0,12.3,32,FALSE,0,NA,12%,1
M1401424,Fully Paid,LaSalle Pattern inc,10+ years,MORTGAGE,98000,n,"We would like to consolidate our debt, We are putting into place a 5 year plan to pay off our debt. Consolidating our loans into a fixed 5 year plan will accomplish this for us.",613xx,IL,17.72,0,1/1/1984,1,NA,NA,11,0,85.3,41,FALSE,0,NA,85%,1
M1401425,Charged Off,J&C Enterprises,3 years,RENT,60000,n,NA,331xx,FL,19.8,0,12/1/1996,0,NA,NA,14,0,87.8,26,FALSE,0,NA,88%,1
M1401426,Fully Paid,Blue Cross Blue Shield of Texas,9 years,RENT,71000,n,Trying to consolidate loans and I expect to pay the full amount back by End of April 2012.,750xx,TX,13.62,0,5/1/1998,0,78,NA,6,0,82.2,11,FALSE,0,NA,82%,1
M1401427,Charged Off,City of Costa Mesa,1 year,RENT,82500,n,NA,926xx,CA,10.34,0,7/1/2003,1,NA,NA,9,0,43.4,18,FALSE,0,NA,43%,1
M1401428,Fully Paid,NAVFAC Southeast,3 years,MORTGAGE,57408,n,NA,322xx,FL,23.12,0,8/1/1993,1,NA,NA,13,0,53.2,39,FALSE,0,NA,53%,1
M1401429,Fully Paid,CR BARD,10+ years,OWN,57300,n,None,128xx,NY,16.27,0,10/1/1998,1,NA,NA,8,0,69.3,15,FALSE,0,NA,69%,1
M1401430,Fully Paid,Rocky Mountain Energy Solutions,2 years,OWN,68240,n,"Hello potential investors! I appreciate your interest. I am a supervisor with my company and have been there for a year and a half. I was supervisor with my prior employer as well and left for a better opportunity/ more money with my current employer. I have been in this industry for 7 years. We purchased our house in 2005 at the height of the housing boom and want to do home improvements now to add value and comfort. The purchase price was $203,000 currently we owe $207,000. Now it is probably worth $220,000. I appreciate your help in inquiring this loan.",805xx,CO,11.99,0,2/1/2001,2,NA,NA,6,0,11.1,20,FALSE,0,NA,11%,1
M1401431,Fully Paid,LP Speedy Spa,10+ years,OWN,75000,n,My husband and I have been making payments on our Sears card at 21.98 percent- I have called to see if they would lower the interest rate but they will not. I want to pay off this credit card completely and need a lower interest rate to do so.,129xx,NY,4.75,0,12/1/1993,1,NA,NA,8,0,71.2,19,FALSE,0,NA,71%,1
M1401432,Fully Paid,Odopod,< 1 year,RENT,75000,n,"-Interaction designer living in San Francisco. I design user interfaces for mobile, computers, TVs, etc. If you use with a screen, someone like me worked really hard to figure out how to (hopefully) make your life easier. -I work full-time for an award winning design firm and do freelance work on the side. I love what I do. -Annual income of $75-90k depending how much freelance opportunity I take up. -Planning to consolidate my credit cards and misc. loans under LendingClub. -Happy Holidays! &amp; Festivus for the rest of us.",941xx,CA,5.7,0,10/1/2004,0,NA,NA,9,0,56.6,14,FALSE,0,NA,57%,1
M1401433,Fully Paid,ATT,10+ years,MORTGAGE,80000,n,NA,800xx,CO,6.57,0,7/1/2002,0,NA,NA,10,0,99.3,14,FALSE,0,NA,99%,1
M1401434,Fully Paid,Ballwin Athletic Association,9 years,RENT,16800,n,"Loan to cover unexpected expenses on credit card, August-September 2010. Loan to cover unexpected expenses on credit card from August and September 2010. Expect to be paid within 4 months.",630xx,MO,4.07,0,7/1/2006,0,NA,NA,4,0,64.6,5,FALSE,0,NA,65%,1
M1401435,Charged Off,XO Communications,5 years,MORTGAGE,75000,n,We currently have 1 location open and would like to expand and open an additional location.,926xx,CA,5.18,0,8/1/1990,0,44,NA,5,0,69.7,28,FALSE,0,NA,70%,1
M1401436,Fully Paid,NA,3 years,MORTGAGE,395000,n,NA,331xx,FL,5.38,0,8/1/1994,2,NA,NA,7,0,89,18,FALSE,0,NA,89%,1
M1401437,Fully Paid,VERIZON WIRELESS,2 years,RENT,47000,n,LOAN TO PAY OF DEBT,111xx,NY,5.64,0,2/1/1992,2,NA,NA,11,0,22.3,27,FALSE,0,NA,22%,1
M1401438,Fully Paid,Raytheon,1 year,RENT,52000,n,"My plan is to consolidate my high interest credit cards into a low interest loan and also provide a convenient single, low monthly payment. I am a recent college grad currently working in aerospace finance. I am working to get my finances in order to provide a good basis for my future.",902xx,CA,21.81,0,10/1/2003,0,NA,NA,14,0,52.1,27,FALSE,0,NA,52%,1
M1401439,Fully Paid,desert sands unified school district,2 years,MORTGAGE,72000,n,NA,922xx,CA,16.55,1,7/1/1976,1,11,NA,10,0,38.7,15,FALSE,0,NA,39%,1
M1401440,Fully Paid,Superior Court of Arizona,10+ years,MORTGAGE,113500,n,"This debt consolidation loan will pay off my credit accounts and allow me to pay off my debt obligations.  My credit payment history is excellent, my payments are on time, and I have never defaulted on any credit obligation.  All mortgages I have had were paid off in full according to their terms.  My full time income with the County is $97,000 annually and my part-time income is $16,500 annually for 2009.   I have worked for the County for nearly ten years and for my part time employer for two years.   This loan will allow me to pay off my credit accounts by dropping the interest rate from the current rates of around 29%.  Thank you for your consideration of this debt consolidation loan request. Please also note that my current mortgage payments that total $2942 INCLUDE property taxes and insurance for these homes.",853xx,AZ,10.7,0,9/1/1980,1,26,NA,21,0,79.6,48,FALSE,0,NA,80%,1
M1401441,Charged Off,harris teeter,5 years,RENT,38000,n,NA,280xx,NC,4.58,0,5/1/2007,1,NA,NA,2,0,78.4,5,FALSE,0,NA,78%,1
M1401442,Fully Paid,Big Acre Store,10+ years,RENT,32000,n,"I have been working for the same company for 20 years. I am a very hard worker and am a single mom. I recently started my own business to earn extra money in these tough economical times but am a survivor and have always done what I have to do to pay my bills on time., I am never late. I hope to get my business going and retire in 3 years. I am working from 9-6 Mon.-Fri. and work my own business from 6-12p.m. every night: to show you how dedicated I am. Sat.- all day and Sun. with my daughter that is a senior in high school. She has always supported me and teaches me the computer and we give up a lot now knowing it will all be worth it some day soon. I plan to use this loan to pay off high interest credit cards. I make a good borrower because I always pay my bills on time. I have worked for the same company for 20 years. I am a very good employee and am very loyal. I have brought in substantial clients and repeat customers through the years. My first priority is to pay this loan back.",488xx,MI,22.13,0,4/1/1994,0,NA,NA,6,0,69.6,14,FALSE,0,NA,70%,1
M1401443,Fully Paid,Southwind Properties,10+ years,RENT,43000,n,I plan use funds for unexpected bills. I have been paying on time monthly. I have been with my job around 21 years and has been a steady and stable job. Thanks,270xx,NC,11.47,0,7/1/1999,3,NA,96,2,1,100,9,FALSE,0,NA,100%,1
M1401444,Fully Paid,Inova Health System,3 years,RENT,24996,n,NA,201xx,VA,9.41,0,12/1/1998,0,45,NA,8,0,50,9,FALSE,0,NA,50%,1
M1401445,Fully Paid,World Travel Holdings,< 1 year,RENT,60000,n,NA,926xx,CA,8.24,0,2/1/1994,1,37,NA,13,0,75.4,28,FALSE,0,NA,75%,1
M1401446,Fully Paid,homeland security,5 years,MORTGAGE,84996,n,"plan to use loan for few basic overall upgrade to our new home. I am very trustworthy with a household income over 100,000.00 usd. My employer also sets a side a overtime bank for each officer of $35,000.00 which I am projected and on track to reach. Although my credit history is not very long. I have never had a late payment on any of my accounts. I just believe that I started with credit cards maybe a little too late. I never wanted credit cards due to the fact that I have seen others spend beyond their means. However, I realized they were needed to build credit. I have been employeed with homeland security for 6 years and my wife is currently employed as a teacher for dade county public schools for 6 years. We are more than able to make or save for this project., however I currently am being offered a great opportunity to take advantage of great saving,so time is of the essence.I hold all this is taken into consideration. Thank you for your time. I can be reached at 786-218-5805.",331xx,FL,6.54,0,11/1/2003,2,NA,NA,7,0,22.2,14,FALSE,0,NA,22%,1
